ROLot,date,time,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40
ROLot-00622,2023-07-22,06:56:25,115.40554991481847,99.70293386136204,115.42461714786003,129.6129468727452,96.9507154259363,111.81837664009886,110.41545045068771,116.21567590144794,,106.85010071404884,94.56197397623977,117.99630692738108,134.72665554266712,106.41311505707579,137.63920282883282,112.32588196539142,144.6526776950502,164.94266917104375,105.71711964955259,70.43705838817748,65.09010747266167,73.56578055434134,102.79416482779395,56.22570160708748,109.78743235367968,110.54292830830343,97.18787847532927,67.09372920074338,,72.16046338429418,97.12529341816082,65.63987636326526,107.07022089364283,96.59388423014111,96.39349615483235,122.95512350408022,96.49150852995098,64.79196883770746,88.44284718175496,62.28199439669103
ROLot-00611,2023-07-22,07:46:26,109.04893646221456,104.47690036946575,114.51235632385645,139.28418687134965,96.65161466474937,113.93482579388986,109.90032612402024,111.02576655550523,108.23916738644,111.99871159225329,94.5032812774962,134.74960196075835,136.40820853120158,105.39283076655474,141.02583966288736,117.40347509629437,136.3314296139569,162.1650791190516,108.61657294510655,76.4659812835169,62.44148461058775,80.42866074659918,99.89321400344649,50.98585297017435,121.34391911695151,111.69232122099334,97.93723001173089,73.60974977687854,101.36467802334433,75.18752204035626,96.0138935755352,64.30955012882073,111.85616288459451,89.32221562809798,106.5407805306131,127.87639662672109,96.66145941461886,63.98554659626087,91.5918258455621,63.44735991209812
ROLot-00624,2023-07-26,17:59:10,107.7758740862424,98.81000733542578,124.14492984829059,117.4404440974045,108.79823885474632,125.17248775876239,138.86842347019686,117.68860986252221,,95.21058309508544,95.65646625234781,131.27542646380303,145.9225488579998,97.99869099933927,130.48522239584122,121.72103008123891,144.7366664637011,175.65179237368352,121.78605492290664,86.72572803250097,76.94037767239477,77.13289850466676,111.10171002445229,55.81002154346879,139.0684487553856,113.12994948828438,85.5842691537466,65.43980246201065,98.89114087083573,77.69935101516865,95.39458344099587,73.82712914015853,110.83247446569884,87.51422399321768,92.65815675163229,118.62827778506858,102.47789683570643,68.67645801852873,91.11879996140392,61.90344421355757
ROLot-00618,2023-07-27,08:47:24,110.1331007492952,98.45523165484452,122.7272805465561,124.83721951791013,112.932616389902,127.85157712069679,132.09932043297826,120.65098667947387,100.46026122575749,94.76846878737743,94.19332510318928,136.08868167190846,139.22677845310707,105.43433378113228,136.48304458858445,124.78846609589552,150.68684066379288,165.7619963692997,116.63998587233115,85.77000582271782,81.79567623492613,81.79229984264843,115.98223251099267,58.76499290949596,134.50312740817208,113.08990181954218,92.83380201840109,73.85471321162055,95.56402548175312,75.31730090402095,101.12707669531015,77.59336302829631,112.03749145159541,87.5612383421389,95.58845015935754,119.10905738279361,99.88588906840418,75.59406382175995,92.04859391508235,68.48577944714185
ROLot-00627,2023-08-01,16:35:35,103.2168008666433,110.07179759469595,118.37354977082992,132.19894362262391,96.7749888463222,129.1305019539728,129.70418410105978,120.02761715741536,110.78325766973846,92.44498930334264,102.34111046607808,135.90537668687287,145.54570947043047,104.6446124983009,143.89466409203817,113.19538427553219,132.4993277375951,166.81788096107766,121.38232099140812,78.78411477541019,69.51097417627743,73.16546502432858,113.64075449232561,40.28739147100891,124.63028367200826,112.721436849637,97.52832926458565,73.32842578368428,84.66100087837009,84.77745258167715,95.06114757812722,73.25168775258511,121.50863626982995,87.90644812318659,103.72694825843381,126.42216640877456,109.21881070923467,61.421126971610256,98.17308599805733,82.65194995762
ROLot-00634,2023-08-01,16:37:44,97.9830263030834,118.37663446172013,123.71327271227877,126.63985548075422,101.48458320349782,125.90617036362029,129.68931357274172,113.85693035632146,108.97948272643316,98.49381692513047,106.84145081586054,141.64926703304178,144.74526683947664,109.1278281809573,141.90637632725867,109.61687140480937,133.62641341578703,167.6904930553722,117.22224288016456,83.41521301999303,69.40489148141162,62.62124385832726,115.8692850189395,35.988411456675536,129.35083506048352,107.16434161991822,92.94535444467988,78.69798888728705,82.77514835208454,78.64189523926649,172.0227427713026,73.00095451102156,128.13910307991122,92.78767951512461,102.84387857017138,121.53753320806489,107.32197072630946,60.65997150392027,98.36631157224991,76.43483950963082
ROLot-00625,2023-08-02,07:42:52,95.78215194817463,108.05040478460333,121.60959824190925,122.70113261858467,105.14926591188384,129.87352888430658,129.1334793280861,112.71736043329028,109.17798590672398,110.53743666844825,102.9016799096828,120.37004484169529,145.2877126972913,98.24343875581948,133.91616675013145,122.79161851226549,146.39641698592527,164.22615026087973,125.93166660386254,73.87860847052924,70.37652793675868,91.17509468985179,121.47409853311592,43.344955563555075,139.44602505793543,150.22213716171473,85.97306912153215,76.30433069631813,76.20227311074693,77.95288741991817,103.00188882937067,73.70341142575172,125.08560715332271,88.70786814041945,96.4267395441595,124.14034496297798,106.76345622167162,70.59850297973621,91.07598765628791,63.528427553732
ROLot-00630,2023-08-05,17:04:41,91.70530849961241,125.48697709056238,113.83021710720188,138.71778078142918,90.63082058621859,117.68108520303285,101.2902458717155,121.81559419936814,98.18765766460083,114.04204401332014,99.38948409615892,136.35520451389084,131.3678034338132,109.14572525379322,134.80160711787565,111.61709543501094,139.2948387796174,146.48997169694184,123.57858887434212,62.215028335389846,58.369885464851414,83.97070742041761,112.4514754392193,57.50161630962521,117.87406517318469,110.37147904608177,98.54634461602272,82.02602487959471,68.26690200434011,67.81454322571001,106.04989244563278,65.1429026551643,121.78050771147673,93.28672749381795,103.3624688045703,138.20713702157448,105.22364523896609,67.77799460888156,95.53180105512105,71.11968191707066
ROLot-00632,2023-08-11,09:55:49,88.66131552743535,98.55010835774773,115.58858300230897,122.30494222137145,80.79442984090305,106.98934823675516,103.53943039484793,104.95147876371918,96.2583033403494,102.42975979314262,89.50526648186013,,132.9812831194436,85.61265933742158,131.61385661271413,105.5510585139147,143.88239816812955,145.43808579183704,105.03910427344421,54.09151232029671,53.51570359319121,88.62184183304981,89.60199037406132,49.404335880526865,126.86943834067712,110.60501821817431,86.05629793552652,59.264309743118424,64.78349257151709,64.89209207213551,102.86355328452531,58.11629416473558,103.06559354011976,89.69024935559742,86.96748027932448,114.67315274362647,92.92430870431075,69.70305623160856,79.53291609173081,50.04981427537249
ROLot-00631,2023-08-14,09:15:43,103.01842191664865,100.26494129362922,118.35827708672085,126.92676157397814,73.38962996537757,115.32330287053422,115.64555956394106,92.37284611383879,111.31663106705264,83.65470224443253,84.03451063043772,122.52092599240564,139.48445668249178,96.44385190255252,135.96918908065646,101.19832771983717,124.82619905580823,169.10022382284149,109.0361265250978,56.632265369054096,47.74944763626386,63.36952910375515,86.35536429877234,33.612285866466586,122.08036598004425,112.06983336985431,83.14994193665667,62.64742201710395,85.41277190941864,85.52776009694946,98.84459587322318,57.2095588172611,107.86682309330735,82.74500292786433,92.8823425023367,123.55181422909908,92.45586614987873,55.377033057283676,78.55680821484312,61.14986908394584
ROLot-00635,2023-08-16,13:23:15,104.42307449834905,78.18242493512507,125.51742166461383,113.03849226295736,83.54528671225286,111.57745337205854,128.4335376664678,91.97441024578488,105.39073818678013,84.18300091269299,81.62943548965474,133.01823601190134,145.66543739072299,72.90178876602447,130.1159703164177,111.76284501482371,136.89791141215682,167.44457916244252,120.23842787414725,67.16875165760676,57.77551948378235,72.54361869062149,84.46281052920081,26.764570341993718,136.45788650935594,112.10939725181191,71.7666160045947,56.70918199909191,84.91688653836121,83.11847306409857,88.42940191557958,60.69934778558412,99.30618143438292,81.90896076756506,88.5325172368177,110.2548406777795,89.40637716760281,65.50606565833783,68.80188492071302,50.78051973062284
ROLot-00633,2023-08-16,16:16:58,106.95921489921709,79.54504727284099,128.11824952733934,112.99854556383937,83.46079007597389,107.66385393428087,126.74507963927815,90.42000552070753,103.42348139517976,81.0840951506541,81.4472711704782,121.9700414417218,145.63026235893932,85.49619055465466,135.12683445019107,110.71009918619572,143.95520379210134,165.80178924135194,117.97051133029218,67.07121163051255,57.604853669550245,76.81169719472364,83.50139299532478,32.05212460248075,133.6879142828747,109.7497911876693,74.51407587861718,44.10443835292203,87.62801145355846,85.94698587783766,102.92646626267727,62.54712083866737,99.81375244007145,83.94138168474714,83.12321640904005,111.67562095365386,88.45572735530351,67.52302927496709,69.91143654451207,46.286540762056255
ROLot-00626,2023-08-18,16:25:29,113.14160212846113,95.74056769124638,127.0684460496111,125.96099195553806,86.26861275777527,122.90277069828646,116.33601620776432,105.82647875752527,95.55176872931605,102.40718928083399,82.88263433436614,134.43215433423782,137.47991089306845,92.07443956645585,135.9291488908716,110.22700443692155,150.86911862018042,166.18157177027544,119.14000680074486,72.14873164500982,67.07486414796719,84.70785180093907,92.6254064643734,52.81361847369561,131.04887754467677,110.21498851092929,89.84924297643168,61.108666761761626,91.11374686367496,70.05733927931215,92.62788199443787,67.17288323602178,95.48388011310053,87.29727497669151,99.07190094757411,109.41291341583306,88.5813435950314,74.79198431721517,80.66483051870426,42.84168203999312
ROLot-00628,2023-08-20,13:12:36,114.26000354792627,103.5680556246834,118.34985833992386,128.25097614503534,92.85656678538865,123.54226177100387,117.52109271064904,107.5881908204929,113.22941966431794,102.83695052168343,88.20152831516589,133.27803025318866,142.01936259046857,102.73078254701471,142.62961576375122,106.43250363458374,135.65126590913746,174.26174113943975,106.21796492146592,73.67188980969361,65.8134822763435,74.3912299781207,94.91149751625557,54.0524862177974,125.56378210641931,111.92762646761064,91.70492733395935,75.63170092848509,101.19391161142407,71.00340258625516,97.80163372059086,72.96368690674917,99.53947278908984,85.86825014350957,99.27425940525367,121.862454319647,92.86129376436583,62.01620402408767,86.55534372597417,66.7093115202693
ROLot-00629,2023-08-26,10:59:51,110.27291709556124,109.44419488916711,122.64608598119437,125.32154680938373,111.46301785600019,148.34417709994852,115.93832284337093,132.55574420647827,104.53016899209874,120.7166514205792,92.54808080621663,130.71019444715523,141.11206373530345,106.51116483514278,138.58065350552067,119.53447541905952,143.70828188427686,170.08925187546865,138.86143222706016,88.4600981306985,82.49245840194226,87.96534991850871,116.30814539035424,71.91544451476733,125.89810023872283,118.58997125221337,101.23904762453272,84.68502467599134,96.42528708692484,77.73044166654314,99.73145644821346,89.15919137015737,109.36919823246582,91.82784653831952,97.92957559283333,121.52420170523779,103.43300671479203,73.98685761046403,103.67119635032468,66.44089300713394
ROLot-00659,2023-09-01,06:26:02,94.22390492092491,118.6897605457979,130.10820583841266,127.22761436522575,99.71771039124023,138.6170213982232,113.45215619586614,131.3618509739946,92.21006686734276,114.0619768292556,92.85364071723937,129.95252172890616,139.08801990205046,108.44334542270886,127.70951785396291,116.72450911861988,149.24665848157696,157.56339135454098,147.97190167142432,,80.26855824559064,104.74011780704502,115.80403265159075,68.90963849808816,121.9882025270951,116.40264839908241,98.83161199695692,76.11677470279521,72.44277702934566,70.2996892589297,103.34935298860536,82.52190958731524,114.94837448947354,88.09579134947292,98.71188719160664,124.12600322639693,106.17665752356635,79.06642239354828,98.18890422243392,63.69160441211156
ROLot-00646,2023-09-02,15:58:24,94.10798838729424,124.93918926971767,123.25000198171564,144.67205157028482,97.38144046425143,137.07650677262646,106.3350560975091,131.51862703523398,91.8473582061071,121.00466139391982,95.3972735527454,134.76253504579051,136.05271058664596,111.93266555185802,133.7229054978501,112.40973789588594,146.74874389154428,153.62453531094448,127.60733365855533,77.50290656418822,72.17928269989316,81.63962849219035,116.71038412857264,,124.75954961834215,118.11882886707195,98.9591201072838,79.77777739377727,72.58164427754195,67.82759719277487,105.64599133371104,80.03238819601157,117.97831950703143,93.530118205135,111.07708297821387,123.32778111337524,106.35818918365936,73.59810621912054,101.27982881544803,72.8194039612965
ROLot-00687,2023-09-04,11:16:47,89.62308627633689,116.92312466569959,122.81547641545528,127.4414014961091,93.71321213508074,126.77217546943366,119.72952945212108,109.46452067369042,107.84376537574458,102.70946620291123,99.31094363517836,140.34900444387003,142.64423617015083,108.80220317495984,139.2735828059073,105.94577557880801,133.35087024864262,165.163251777267,122.42217017664123,63.11654759955336,64.20587347592516,60.619842112327106,102.60569908177631,46.420626043936835,122.90608941899796,113.76387067302878,103.8085488296581,75.25207246857578,73.4871475554877,72.60208708640579,100.32759961340173,75.05923457300739,114.99334066648007,92.48281181441048,95.89628655870341,127.60413382468377,109.37078006848262,61.54442579610439,97.70389501493635,66.72956578349797
ROLot-00644,2023-09-05,14:42:22,90.61832969805181,109.43892393668716,123.6780210653606,123.72833389080313,87.30730129208119,133.1387977215413,123.65704410250254,102.07718301299856,108.60762237804661,96.94574125786606,92.75463954613292,130.98492947750006,144.11099842993698,104.4527219689014,136.13264164976988,106.15880413427236,139.01145889588213,159.65858512672696,110.55540630187248,61.5473813863915,64.64680096789769,70.44184991542163,107.20157642128127,41.65221771315112,138.86500140321496,114.9490073564274,86.40353744812735,68.4064620208573,68.09216619961411,81.1240212603466,101.21766481662233,72.54040315569557,115.841714129428,90.85843306736908,86.44667117181721,120.50141441276344,103.64880638389936,67.03746917034626,90.79045850949282,65.80320912554485
ROLot-00645,2023-09-05,17:58:49,93.37344348033926,100.05868147189226,123.69923065232604,123.52300157407949,90.54108385514635,127.87399579722424,119.81818414016709,105.7885582692924,105.95372085805907,101.09328070526425,95.19880998473198,146.81681852239413,142.75743810642552,97.93773233323492,131.05032327153899,107.18288426798014,136.0316474573782,162.80656264273983,123.97004633545711,66.3610328391413,66.15322170332085,74.39843287392266,106.90350896815455,43.147461093039475,128.89731645884862,113.72007055313847,85.47496651176084,64.8064873215323,68.16835765352259,85.07642666299002,94.816011401823,71.48171796312914,109.05208681231517,87.07359330235528,93.3643694443729,133.944687516182,104.26434589950487,65.56878850947923,90.87768372619055,66.92558533927473
ROLot-00636,2023-09-06,11:04:26,88.12200897505883,90.96628955318087,123.68398152644151,115.87079222739757,91.17848473614323,129.281486723112,121.29644630396008,105.98468407623577,93.50056601727192,91.31800648404436,87.9103525401554,127.28298193313869,143.37662246347696,93.28319177881745,133.29802726444402,114.42316016515859,147.60630757245409,152.25852953392598,123.4190492400843,62.768236569036794,65.10671625002003,81.46085573582783,103.47153300785396,43.673859528433574,138.73259132584374,116.83596176933226,82.55196092333588,64.02165646658243,63.48433259422976,78.51178680552158,91.16352838011227,72.03251322743974,110.66760044931256,89.3408035002652,95.36542307688933,116.52571782326773,100.34202746474013,73.90476716952239,85.98544300869237,57.89937624452027
ROLot-00643,2023-09-07,08:59:58,86.3619262775118,98.16446507403057,123.41602977005356,127.43181925290776,88.82422096492822,120.99619068657339,113.4698560402873,107.48556588407526,91.17739382221676,97.56344966110768,85.64951926519987,124.81338951949739,138.91895717351653,95.1125221361415,127.04171033531598,111.0121865702923,147.95699911666742,146.92643833165963,123.4894608407803,60.12148232757651,65.46096771715558,86.66060373089127,97.40990276575629,49.60189135114333,132.91629010743284,113.68459035563741,78.49150301370582,64.60000982616597,60.57133835894682,74.71082174966013,100.31764581325872,69.3293691978209,103.70067138953762,87.9106187306709,87.1603354905919,115.0741975928247,98.31428025152707,80.53759140509656,83.0695717363883,57.99339897162711
ROLot-00658,2023-09-07,10:52:45,81.20758301406326,89.8344679695947,126.14070534632256,116.43712458533184,85.02977517831931,128.44067197995918,112.48392899432777,109.51110746540144,87.84753692030412,99.2234074646132,88.78078938799966,124.46036907705927,137.67033577048844,95.34228961406225,124.07038939784967,112.49907194689081,148.8574933534102,150.51133105389616,127.69773354235645,63.82941616828749,67.30812371848559,93.79078420796829,100.96001784036429,56.979957671771665,135.5717138523692,117.79179060005465,84.937559793919,65.57453728797542,60.61898810998385,70.43801157800827,103.72098521309427,70.29198099135266,107.45374692440261,84.40410297355298,82.72904167096662,116.22273676071798,95.82314844094101,79.19842355711144,87.48062150661411,58.394940545397915
ROLot-00642,2023-09-09,13:30:40,92.92684300142881,112.00041021454284,115.54963963057875,127.18062362566494,82.38304340834021,122.60337816993476,100.24926584495745,104.87390586957615,94.7190028253819,102.96310194426488,85.38338886547388,130.62663675083874,136.00818541707133,101.073914541191,134.25613332892144,107.91548808888099,140.89798767315082,141.2532548075302,118.04712456860607,57.22012381874027,57.03739660748321,82.5346921991639,95.2565406615795,39.19532934999587,130.83857503986493,113.28240113413236,97.67694980041146,73.68464855720403,66.6058305509242,67.51380081771956,98.93945251111305,65.36204932343307,106.58540534581061,88.04986129695708,98.09048386236633,118.93883284903654,99.0796931725424,70.67958202492129,85.73301083583961,60.06667565223486
ROLot-00675,2023-09-10,13:32:17,97.76316367400497,103.44521840646829,120.05024082692506,129.75105750280127,74.93614214838256,117.64155927315507,101.09567635945452,104.21962382218489,106.11274365047038,95.03274622408689,87.98351278481432,145.189875586602,137.29313280956433,103.27147768131496,136.00434597772627,109.78564634300271,130.10717539946472,150.35513933138037,119.2419038143614,59.34478546126859,56.67608212447878,80.09584785178959,88.20264434413795,41.75630439232683,117.11383179425721,114.88823088414783,99.54483119757931,76.54166377798995,71.82863734475089,70.66860820967405,104.32015670424425,67.15786314081558,103.77780137528407,83.92508921894051,101.76075736391459,132.45903199537432,97.93069199074188,62.917923893732144,80.33639249524855,64.3637700737508
ROLot-00661,2023-09-10,16:53:37,82.83976661193007,101.37940475110422,116.9711651152276,130.8370718159194,81.0691599078256,121.36189874617472,100.68309537737171,101.08387928452416,108.0673605464899,103.4326517828154,91.46868755423415,139.43053660708617,136.2366610371421,93.36240347428316,133.59518155877834,107.80585385113939,133.26515319011898,153.64592451350325,111.07820166648689,59.18750369599526,54.48644902986569,81.40272554720158,91.44921810777288,41.29759323247349,115.9902437442575,113.50675870362613,92.49995324039239,75.54632748598394,73.04102022797592,72.47245190870422,104.94769007549336,66.70234976909329,104.06623130973277,88.70618697369068,101.18219535730489,117.73284129295986,98.0906144289453,64.58987107567305,85.10326684331046,61.97328490564441
ROLot-00686,2023-09-12,14:55:34,92.52620221943545,88.29113984318944,128.37629371844628,125.1599184004621,86.68220449578342,118.24016052791666,125.25748700876738,87.44816712777146,103.87557506330191,85.4727929855363,77.19493693196381,116.22072115644038,143.2456129985975,83.94673879331563,131.50899946690427,106.8074869297684,138.3770839630792,162.1547364088817,125.22529859143333,60.89898948789857,59.10317490754422,86.78558088265646,87.39820021956275,31.60255020404013,137.63994781872452,116.50342335835693,80.77743133784638,50.75173555647985,78.3576692560155,82.26361015655252,104.57305459465839,67.68276553943751,100.14938297565982,85.37152328468248,92.37493733288562,107.86555288199936,91.30008963561825,66.44356183379108,75.4802761627863,53.76062576576436
ROLot-00650,2023-09-12,15:06:34,95.02771773163911,76.56037976737228,123.31900950579424,115.31244483564944,75.42229501708066,118.11211989557671,119.77360303585111,87.93576939656252,100.8448674607485,86.90086717050008,80.1389116639561,126.87540058160982,146.27313122301484,86.824016976731,127.78021823947802,112.14547962341643,131.76693853342653,162.62442759137298,117.36095993812631,61.140468678004815,57.72364323882534,78.54418269059569,91.02013763316714,34.53974412651024,130.50495922635267,113.38574525297237,82.5549550556499,53.970121047790585,78.65075578118227,82.43259167969802,93.30462298508176,66.40393910982233,98.24302197771642,85.17119392769655,90.25838020548014,121.36192017255037,94.52606855562347,63.08234887463431,79.70402871327981,52.5544684084481
ROLot-00638,2023-09-12,15:17:13,94.19582777397736,84.13960745489454,125.01522879974415,125.06000101580418,79.84264323285655,115.91951987863573,123.35608132742756,89.52210083167077,102.12208704708472,82.96220234258587,83.00560798475144,124.43503152752808,143.39410927436796,83.0056410649191,129.15248632595234,105.47283796232037,135.38459948845937,158.58431754576284,120.4561938114368,57.42162877187292,57.463808111572334,69.3702051839598,85.85321374930385,25.59960919747732,135.36225963919836,116.16551540091044,75.53533305177015,66.48474492529346,77.39283389588445,81.12309425565162,106.08094919942715,65.36235558272989,100.02595914238846,89.05550906336252,85.23386849706561,112.67517549708057,92.52306745312967,65.30774351463006,77.4245483180284,60.326540864673255
ROLot-00670,2023-09-13,06:10:29,101.02719075126375,75.31375838328309,127.65850903299796,107.71894017443246,,112.44559980703865,128.54690253742055,88.17513330890618,96.59130500931357,87.02691587225542,80.80333243305543,130.87823310347872,143.58065766307368,76.10930858005379,125.51285401987178,113.82151967944861,142.0276176391896,163.5675248942305,123.66433953484206,61.116775433499434,62.28109871437865,89.13074899461424,86.4465684473622,34.630948051484786,141.24873247246705,116.67360499532917,70.38530945517977,52.114137686062435,74.48425673810607,86.71024070309986,98.74884836418263,71.30294625127533,91.52423343143528,85.52406086096393,88.78935813912433,111.69198377044295,85.42973126878452,72.13809888248123,72.24973708553308,49.96966143933031
ROLot-00640,2023-09-13,09:10:56,96.67269320326507,81.30861515063998,130.32717285772068,108.18210325989565,78.59665204928177,125.86591521809345,128.54880236799303,92.12935965966201,96.20734696402745,80.42133463098604,79.54273023067338,122.35754192145669,144.90953449628864,80.29654117904529,124.80488831374367,112.29489354029522,147.82887384199853,153.97603336059996,123.02731099182638,65.31021049344018,64.86358045156219,78.96779659889229,85.6288454347919,38.256749489319574,132.30161114467572,113.6318032059737,70.4370016667398,51.204608669616846,76.94371600403475,80.30441297934297,95.40744500638559,66.96977806313222,94.7185143149254,84.42206175804806,81.68693787447965,110.98925847111651,87.97295879036793,73.03871071659641,78.50660985629612,47.803338060660174
ROLot-00690,2023-09-16,12:33:13,113.42682000046389,107.95041310947221,119.76649763539652,124.18982358491101,88.90661104827824,119.6959396725437,106.96361759139437,107.87584887781733,103.94575756267136,105.15172199491006,79.21084899205295,128.9652899941614,141.20364685134243,97.93924256697333,129.56850505869238,107.43824148505527,141.08659668977617,159.45932840427966,123.83421257352367,67.02030778731215,68.74074533803741,85.76077590711448,93.21607152797938,52.2214885461225,131.66518166281915,120.76335387629136,91.53730614826338,60.045639427996164,87.68206968078407,69.8816344749692,109.00103193045375,75.98175083929704,94.79344895101526,84.84145603543597,100.1627094481984,113.95270787190391,90.8058749694608,73.30611788691563,80.37475083563237,54.24944893657454
ROLot-00680,2023-09-16,14:50:18,105.89311133931355,97.87570312908571,122.0981578023488,121.98887296700762,87.45720730742059,122.29919264653499,107.053272221183,106.81430586117435,107.83915366937937,108.32384217227447,77.19873730712044,131.59684809733656,139.32442724421082,95.54624305547833,128.0275251594407,108.51852868729962,150.3894664155237,162.2299056635215,133.89718953499454,68.00235244382112,66.0079736834802,92.4550075471629,88.99449926318641,52.59901361236492,122.72212317679802,112.32707181751269,93.06429353109655,60.242367448927254,87.42357796077397,72.26539818672295,107.95182966593373,72.27292244931101,98.84043150260685,89.13969667684256,89.36148230407072,115.6149297172225,91.28025740315262,73.61389637748223,88.54322045002422,47.1741087070377
ROLot-00639,2023-09-16,16:01:43,106.40535720386671,103.49310647472696,117.88387694480701,132.5842751448281,88.9387183476469,126.13328168626234,109.64515279345967,108.24696366318652,102.97000497467153,103.02516671957773,80.30628254339126,130.05113782861594,137.60193885988986,100.55978805110512,129.16032562294035,106.4001589352553,149.02350782416445,163.4593209592057,137.58437990198757,66.75652769498232,66.20444125703659,91.23890427513233,89.49796888341646,43.09426207940028,126.2021486218243,120.59015805782724,92.05461132571075,57.90525876112043,90.93320927071827,72.22475092074735,106.25859002871955,74.7320375891467,95.13071876455217,83.11416553302202,89.04178344109964,117.31071950592899,91.00578300484209,74.04787260021557,85.40394238352349,53.55800629081764
ROLot-00662,2023-09-17,11:49:58,110.85978816649863,97.6165550505056,124.40383269366805,131.59302193786223,90.15755109435982,120.18056257031508,110.32840587208914,111.02101390293238,117.36351994954906,100.663334080395,84.12462513021674,122.46242480325117,143.4008844484961,102.19491281733316,137.68265135735004,108.5545413578179,138.79422572503654,169.70162427338244,123.3678500729498,74.22145426840517,64.9185013160219,79.2368872920552,95.13548555978358,49.82136659540978,123.75770184218558,119.67894140771051,85.87208331685194,64.59853280514051,96.28037481690653,78.56631931243356,102.25886950871,75.5910474934374,97.64221482776863,94.60208460841041,94.17014089354097,108.58899117015484,92.61231501269648,68.4653574343776,84.14626995555149,58.112305647565805
ROLot-00637,2023-09-17,12:19:33,114.77699016371056,113.55337444036952,119.32033830169384,128.5869498660904,83.33627247624176,127.64776584463323,109.38067905870122,105.47887331417478,109.20694308640155,100.88953373197434,81.06983346303369,138.6455901002163,140.11140895208436,98.8484238919311,137.06792016492892,106.24182774794974,137.0044517776604,172.77727467200765,133.0779025504052,72.4557902412192,66.36752930823877,77.51762793391349,88.32347145598953,49.95810960072819,124.43846113539078,118.95646356106343,91.51616781511764,58.706697778845886,95.69899654072029,,106.21352351422725,76.14810513150083,96.64493783761263,88.38614029222313,101.00730877943202,122.28873105536609,90.9319665118444,65.50767066989783,78.05404715355847,54.65016174344207
ROLot-00673,2023-09-18,07:15:01,113.82518820941912,98.11926239171007,125.27636238227736,121.39449588068058,89.05050765199482,125.93365969852047,126.09185442333381,100.27166848289656,119.15470597805894,96.09616501700093,81.59997523637884,130.54824343823879,145.41087340785705,96.35039677108892,135.15267276583248,107.98468445235623,136.16981469207127,173.89334433798265,140.98501978996018,76.65402579926094,71.91637855308056,74.97054136134169,96.2080073045853,48.77829571746809,133.5802805147831,116.99695216528985,90.87352739604098,66.5218095625651,99.26075904101812,84.47534284929456,108.9231425147153,80.19520997748474,97.79948192247421,86.85824751231344,96.60930750980319,111.68525129603245,94.33111106834185,65.99191225704747,86.62258779616687,56.80091954162171
ROLot-00648,2023-09-18,07:16:57,109.01039957019198,154.3533904103063,127.02205647349334,125.68152857197504,91.96851172332926,136.7822422930687,123.56668174723805,100.63759711220408,110.81185869944346,90.62604660121885,85.59925130365158,135.3121472387621,146.5390179761527,95.07128459447962,133.56983073192265,114.52423040806389,137.604432529373,177.78658580505356,123.47835755863872,74.54672711573517,69.72221778965658,75.54457728034288,96.09680877046551,37.160389264610394,132.89178343005375,116.0572482224261,84.01692225022727,72.05023042481682,99.69256801775742,84.62505070825186,107.68763359942155,79.45232857204844,93.26905428413689,88.10082146322995,91.98900363920875,129.85414047199396,94.40554876080893,65.31512351316171,,58.54619328042218
ROLot-00674,2023-09-18,09:35:19,110.72477549701068,,124.02963952240042,130.3931462410758,91.50613371676839,126.07852216997655,180.82253149764574,100.14042462324018,114.29961693378833,93.12291163239536,83.45965788044369,132.68130004183575,148.16969798050562,98.61715136816424,131.77196133867014,104.029540386918,140.79593742580852,184.02057128333075,127.73496453553967,75.19301675610645,70.28255685909852,66.99328770950405,94.37442434213594,33.131852941592186,128.54269307090988,115.94035378475199,82.9100387936921,60.69678727109224,98.8631694413118,86.47979109365882,102.65414131193614,79.53115969359125,101.09749760508984,90.09756647533752,92.2267214975295,126.74938166532378,93.66432539012341,64.18767428536684,80.97851136896854,57.99029932422031
ROLot-00669,2023-09-18,13:56:23,104.70182823828979,100.24536175154265,123.47092381999605,127.54348980168778,89.7036463009666,132.2624209214801,125.65844242972659,101.9516710210242,107.19258026800856,95.24607607234906,87.20594385914967,135.35039867796561,146.0137644272841,94.50126988042939,,110.98613007015086,138.81909262513483,178.062547505354,117.24079887001547,77.81593550176174,69.86240767353912,80.28153532985915,93.8187296571343,40.83291287026729,125.11154649955888,116.29604696188407,87.53260229032024,59.40240004447976,100.07956679388184,76.83492661484495,94.27068097902428,82.1718328871302,96.33381017139298,86.278830265537,92.6483382378651,117.28563993716503,96.05856343341327,65.02117100951175,88.74421832373109,53.10843808844298
